SMILES,Name,pIC50,predicted_pIC50
CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,CHEMBL1683506,9.0,7.923429466991856
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)CCNC4)cc12,CHEMBL6061748,6.0,5.542225092415192
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-c3ccc(Cl)cc3)cc2)n1,CHEMBL4743815,4.0,4.544314949676563
Cn1c(=O)c2c(-c3cc(Cl)ccc3Cl)c(CN)c(N)nc2n(C)c1=O,CHEMBL2159185,7.537602002101044,7.849530673258536
CCCN1C(c2ccc(OC)cc2)CC(=O)[C@H]2C1C[C@H]1[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]21C,CHEMBL1761686,4.485452247339714,5.161123002683372
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)Cc2ccccc2C1,CHEMBL382045,6.057991946977687,5.741784362178319
CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,CHEMBL5219996,6.767003889607846,9.30247483611178
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](c2ccccc2)CN1,CHEMBL244843,7.795880017344075,7.715712527298821
CCOC(=O)COc1cccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,CHEMBL472200,5.721246399047171,5.459056256072157
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)Nc2ccccc2)C(=O)N1,CHEMBL1243093,4.0,5.6780009064233
CC(C)(C)OC(=O)NC12CC3CC(CC(NCC(=O)N4Cc5ccc(F)cc5C4)(C3)C1)C2,CHEMBL5421476,5.0,5.53259068859935
NCC[C@@H](N)C(=O)N1CCCCC1,CHEMBL146450,3.0,3.362540174773597
O=C(NCc1ccccc1)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5404995,5.0,4.686600131802701
Cc1ccc(-c2c(CC(=O)Nc3cccc(C(=O)O)c3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL3216940,7.721246399047171,7.732111175904985
CC(C)(CC(=O)N1CCC[C@H]1CO)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1086039,7.619788758288394,7.7875309522659135
N[C@H]1CN(c2cc(-c3cccc(O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL237569,7.154901959985743,7.150893232458848
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc(O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL1683485,6.484126156288321,6.923633643854711
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CS(=O)(=O)C1c1cc(F)cc(F)c1F,CHEMBL3644454,6.924453038607469,8.034563019157918
CC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)NC34CC5CC(CC(NCC(=O)N6Cc7cc(F)c(F)cc7C6)(C5)C3)C4)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CHEMBL5558252,5.0,5.458238837528789
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4noc(=O)[nH]4)cc23)cc1.Cl.Cl,CHEMBL3215859,7.958607314841775,7.94158946472905
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccccc1,CHEMBL2086587,6.494850021680094,6.147748929144323
CC(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL183736,7.744727494896693,7.661624542444246
N#CC1CCC/C1=C(/F)CNC12CC3CC(CC(C3)C1)C2,CHEMBL177980,4.920818753952375,4.5331882222046
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)nn(Cc3nc(C)c4ccccc4n3)c(=O)c21,CHEMBL256121,9.0,7.805845530286033
N[C@@H](CC(=O)NC1(c2nccs2)CCS(=O)(=O)CC1)Cc1ccccc1F,CHEMBL469538,6.721246399047171,6.534359872834839
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(Cl)ccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL184527,8.795880017344075,8.912866559984863
CC(=O)N(C)c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,CHEMBL246169,6.6777807052660805,6.529580164706526
N[C@@H](CC(=O)N1CCc2noc(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,CHEMBL363606,6.886056647693163,6.913552180953788
Cc1ccnc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,CHEMBL3804994,7.267606240177031,7.986425633755076
COc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086588,6.050609993355087,6.8312034626642415
N#CC1CCC/C1=C(\F)CNCCc1ccccc1,CHEMBL366856,3.0,3.7142900638592837
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(Cl)cccc1C(=O)O)c(=O)n2C,CHEMBL4458949,8.4089353929735,8.58066701330053
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)c3ccccc3n1)c(=O)n2C,CHEMBL3680631,8.698970004336019,7.72888786343246
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4nn[nH]n4)cc23)cc1.Cl.Cl,CHEMBL3215634,8.036212172654444,7.761125948306749
COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3ccccc3)CN1CC2,CHEMBL234046,6.657577319177793,6.482678021689475
COc1ccc2ccc3c(c2c1)CC(N)C(c1ccccc1F)O3,CHEMBL5958101,6.248720896016658,6.604696096699747
Cc1nc(CN)cc(-c2ccc(Cl)cc2Cl)c1C(N)=O,CHEMBL1688517,4.301029995663981,5.723024888801531
CC(C)C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL219371,7.886056647693163,7.647746417295113
N#Cc1ccccc1Cn1c(N2CCNCC2)cc(=O)n2nccc12,CHEMBL4204176,7.096910013008056,5.783860342032187
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL386812,8.096910013008056,6.625554368689105
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(-c2ccccc2)c1,CHEMBL3233558,4.0,4.1013820792461155
N[C@@H](CC(=O)N1CC(=O)Nc2cc(F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,CHEMBL3580779,8.42021640338319,7.631004242381627
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL164,4.430041181903406,5.113963912728525
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,CHEMBL2425079,5.552841968657781,6.408286699159306
CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3nc(C)cc4ccccc34)c(=O)c21,CHEMBL256521,8.301029995663981,8.622859887549927
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccn1)Cc1ccccc1F,CHEMBL560123,7.327902142064282,7.1113752730189255
NCc1c(-c2ccc(Cl)cc2Cl)cc(-c2ccccc2)nc1N,CHEMBL331950,6.036212172654444,7.085709859911029
O=C(NCCF)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5403301,5.0,4.860960193279
CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,CHEMBL5219939,9.585026652029182,7.068719412208849
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2I)n1,CHEMBL4758377,4.0,4.347059484644319
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL151,6.920818753952375,5.502768506771008
N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2CC(F)(F)C[C@H]2C#N)nc1,CHEMBL480712,7.031517051446065,6.815564436565915
CC(=O)N[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,CHEMBL237547,7.795880017344075,6.793499426306051
CCc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL390418,8.050609993355087,8.478973048649781
N#Cc1cccc(NC(=O)CN2CCn3c(nnc3C(F)(F)F)C2)c1,CHEMBL5951803,9.744727494896694,5.7280889090989575
O=C([C@@H]1C[C@H](N2CCN(c3ccccc3Cl)CC2)CN1)N1CCSC1,CHEMBL239983,7.966576244513051,8.55603446904985
N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)n2Cc2ccc(F)cc2)C1)Cc1cc(F)ccc1F,CHEMBL248788,6.6020599913279625,6.993871798409659
CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,CHEMBL3675624,8.794527070656112,8.124345908573302
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,CHEMBL1951432,9.30102999566398,8.599741164944913
CC(Cc1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)C(F)=C1CCCC1.O=C(O)C(F)(F)F,CHEMBL1162974,7.67778070526608,7.094674393512629
O=C([C@H]1CC[C@@H](n2cc(-c3ccc(-c4ccccc4)cc3)nn2)C1)N1CCC(F)(F)C1,CHEMBL5278390,6.180456064458131,6.273366792943942
CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O.O,CHEMBL1672127,8.275724130399212,7.609345727949612
N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1ccc2ccccc2c1,CHEMBL2385284,4.0,3.9925516445027367
COc1ccc(C(CCc2ccc(O)cc2OC)c2c(OC)cc(/C=C/c3ccc(O)cc3)cc2OC)cc1,CHEMBL254229,4.432973633840939,4.9548301341495185
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cccc(F)c3)N3CCN=C23)nc2ccccc12,CHEMBL3675625,7.717844545019698,7.22291306196016
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,CHEMBL1681802,6.481486060122112,7.1943563093266985
CC(C)(CC(=O)N1CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1085074,7.711254100081387,6.856759537334075
COc1ccccc1Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1.Cl,CHEMBL2418629,7.681102285372513,7.833309433059414
O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@H]1B(O)O,CHEMBL460842,8.096910013008056,7.215263435394056
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(F)cc2Cl)n1,CHEMBL4785892,4.0,4.140038430557346
CC(C)C(NCC(O)COc1ccccc1)C(=O)N1CCCC1,CHEMBL3704835,5.070581074285707,4.557030076288958
CN(C)C(=O)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL391558,8.346787486224656,8.164667535209743
CS(=O)(=O)c1ccc(-c2nc3c(s2)CN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)CC3)cc1,CHEMBL372078,6.886056647693163,7.247513347298948
CC(C)(C)c1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)C1O)C2,CHEMBL3644796,6.705533773838408,6.535426451226096
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@@H](F)C1.O=C(O)C(F)(F)F,CHEMBL372486,7.522878745280337,7.456587810601858
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C12CC3CC(CC(F)(C3)C1)C2,CHEMBL5993643,7.031517051446063,7.190246791628827
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1CCN(c2nc3ccccc3s2)CC1,CHEMBL383841,6.278189384787453,6.108919924256808
N[C@@H](CC(=O)NC1(c2nnc(-c3cccc(F)c3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2206484,7.259637310505756,7.7273045404264105
S=C(CNC1CCCCC1)N1CCCCC1,CHEMBL175977,3.0,3.7905820039239426
CC[C@H](C)[C@H](N)C(=O)NC1CCCC1,CHEMBL457550,3.0,3.83095807765538
CS(=O)(=O)c1ccc(-c2noc([C@H](CCO)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,CHEMBL255591,7.031517051446065,8.091874151266284
COc1ccc(C[C@@H](N)CC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,CHEMBL3330056,6.113509274827518,6.731938230989001
O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O,CHEMBL196267,7.236572006437063,6.998542656728554
CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683105,6.920818753952375,7.121490732324299
C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217051,8.142667503568731,7.293028514132952
N#CC1CCCCN1C(=O)C(N)CCCCN,CHEMBL145813,4.292429823902063,5.855322041498473
COC(=O)C1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,CHEMBL209933,5.522878745280337,6.119764746363837
CCCC[C@@H](NC(=O)[C@@H](N)CCCN)B(O)O,CHEMBL373319,5.920818753952375,4.870382070540155
N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(O)cc1,CHEMBL237357,5.522878745280337,6.019580959662703
N[C@@H](CC(=O)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)C(=O)N1Cc2ccc(F)cc2C1.O=C(O)C(F)(F)F,CHEMBL1814740,4.0,3.5958259081272423
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL188096,7.886056647693163,7.4899560247660455
CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL398492,6.638272163982407,6.617641266052771
COc1ccc(C(=O)NCC(=O)N2CCC[C@H]2C#N)cc1OC1CCCC1,CHEMBL2022510,4.0,4.047576048399549
CN1CCN(C(=O)C[C@H](N)Cc2ccccc2F)[C@H](Cc2ccccc2)C1,CHEMBL184071,6.647817481888637,6.756872155987434
N[C@H]1CN(c2ccccc2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,CHEMBL390193,6.6777807052660805,6.806124017773065
N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)no1)Cc1ccccc1F,CHEMBL566460,7.508638306165727,7.521717375576351
CC#CCn1c(C(=O)NCc2nc(C)cc3ccccc23)cnc1N1CCCC(N)C1,CHEMBL257795,7.00436480540245,7.343814473525728
CC(C)(CC(=O)N1CC[C@@H](O)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1082463,7.612977204842942,7.653641776736883
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,CHEMBL2385281,4.279588001734408,3.9545591074410025
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)OC)c2)c1=O,CHEMBL4846335,8.795880017344075,7.9859002788871525
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL514617,7.267606240177031,7.228795611989106
Cc1nc(C(=O)O)cc(-c2ccc(F)cc2F)c1CN,CHEMBL1688410,4.301029995663981,4.89197297527498
O=C([C@@H]1CN[C@H](C(=O)N2CCC(F)(F)C2)C1)N1Cc2ccccc2C1,CHEMBL427219,6.889410289700751,6.20735199415007
Cc1cc2nc3c(cn2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,CHEMBL3805226,8.958607314841775,8.053815669552321
CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](N=[N+]=[N-])C[C@H]1C#N,CHEMBL471546,6.468521082957745,6.03685550299642
COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(CF)ccn3)CN1CC2,CHEMBL598470,8.920818753952375,7.727520943109125
Cc1nnc(C(=O)[C@@H]2CCCN2C(=O)CNC23CC4CC(CC(O)(C4)C2)C3)o1,CHEMBL391269,6.4698003017969175,6.609268549628064
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425075,9.0,6.541651386684905
NCc1cccnc1-c1ccccc1Cl,CHEMBL378152,5.481486060122112,6.002124149702533
N#Cc1ccccc1-c1cc(N2C[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)ncn1,CHEMBL391047,7.031517051446065,7.139936206699191
COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2,CHEMBL4297435,7.920818753952375,6.951088321334544
CCOC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1779707,8.366531544420413,7.351583072382405
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL364103,8.795880017344075,8.419679292525732
N#C[C@H]1CCCN1C(=O)CCNCCNc1ccc([N+](=O)[O-])cn1,CHEMBL94046,4.728158393463501,6.2736712525464915
Cc1c(C(=O)CS(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,CHEMBL5277115,4.995678626217358,5.379936209614072
Cc1cc(O)nc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,CHEMBL3806310,9.221848749616356,8.351553049059323
CN(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,CHEMBL227737,8.017728766960431,7.6964584179203674
N[C@@H]1CCN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C1,CHEMBL2011537,4.0,5.965725662794167
N[C@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL250611,7.040958607678906,7.198548827945474
C=COC(=O)[C@@H]1CCCN1C(=O)CN,CHEMBL5219299,9.55284196865778,7.602868101113164
C=CC(O)C(/C=C/C#CC#CC#CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL3343905,4.0,4.566418010172004
CC(C)(CC(=O)NCCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL274103,6.627087997029893,6.92569567993733
Cl.N[C@@H](CC(=O)NC1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)C1)C(=O)N1Cc2ccccc2C1,CHEMBL1814759,4.0,3.9383297466567533
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,CHEMBL375745,7.721246399047171,7.788494913806338
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL297453,4.99097425791309,5.432301538267144
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1-c1ccccc1)c(=O)n2C,CHEMBL3948679,8.221848749616356,8.368476246171772
C=COC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,CHEMBL5220053,7.607303046740334,6.6331245560085055
CC(C)(CC(=O)N1Cc2ccccc2C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,CHEMBL475863,7.920818753952375,7.427790111755021
NCCc1cc(F)c(F)cc1F,CHEMBL470428,4.522878745280337,5.585507784905009
O=C(CNC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1)Nc1ccc(F)cc1,CHEMBL5283569,7.045757490560675,6.424940044579866
CC(C)CNCC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL504237,6.500312917381596,7.767404288322156
CCOC(=O)COc1cccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,CHEMBL1683489,7.022276394711152,6.948096132057977
O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCCC1,CHEMBL96814,5.130768280269024,4.921305180730825
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(F)cc1,CHEMBL2086598,7.130768280269024,7.0745028434757975
O=C([C@@H]1Cc2ccc(-c3cccc(-c4nnn[nH]4)c3)cc2CN1)N1CC[C@H](F)C1,CHEMBL230938,6.508638306165727,7.004200576531115
CC(=O)OC[C@H]1O[C@@H](NC(=S)Nc2nc(-c3ccc(Br)cc3)cc(-c3ccc(Br)cc3)n2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CHEMBL6161198,8.65169513695184,7.77294749536321
N#C[C@@H]1CCCN1C(=O)CNC1CCC1,CHEMBL94312,7.096910013008056,6.999064822037938
N[C@@H](CCN(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1)C(=O)N1CCCCC1,CHEMBL329966,3.903089986991944,3.8562714279762416
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cccc(OC(F)(F)F)c2)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL365280,6.530177984021837,8.012297758334487
N[C@@H](CC(=O)N1CCn2nnc(-c3ccsc3)c2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,CHEMBL1683999,7.325414397697086,7.4044970858933725
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL474559,7.136677139879544,7.22526073406377
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3735329,8.975390988664909,8.679540142940239
COc1ccc(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)cc1C(=O)O,CHEMBL3402129,7.443697499232712,7.31901066091508
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1Cl,CHEMBL2425074,7.431798275933005,6.8191197471506415
N[C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,CHEMBL3644793,6.709965388637482,7.898638254853478
NC[C@]1(c2cccc(Cl)c2)CC[C@H](n2ncccc2=O)CC1,CHEMBL3112957,6.698970004336019,7.412968748005056
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4nc(C(=O)O)cs4)cc23)cc1.Cl.Cl,CHEMBL4068446,9.42021640338319,7.322909748654977
CN(CC(=O)N1CCC[C@H]1C#N)Cc1ccnc2ccccc12,CHEMBL3233548,4.0,4.136243299709312
COc1ccc(C(CCc2ccc(O)cc2OC)c2cc(CCC(=O)c3ccc(O)cc3)c(OC)cc2O)cc1,CHEMBL254649,4.432973633840939,4.553018542652719
CC1(NCC(=O)N2C[C@H](F)C[C@@H]2C#N)CCN(S(C)(=O)=O)CC1,CHEMBL456419,8.207608310501746,7.772851381529729
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(O)cc2)cc1,CHEMBL2086605,6.06398920428479,6.756049153136417
N#Cc1c(N2CCC[C@H](N)C2)n(Cc2ccccc2)c2c(=O)n(Cc3ccnc4ccccc34)cnc12,CHEMBL1951424,7.769551078621726,7.482980351294103
Cc1cccc(-c2nnc3ccc(N4CCN(Cc5ccc(F)cc5)CC4)nn23)c1,CHEMBL4547171,8.698970004336019,7.708759320878068
CC(C)c1cccc(C(C)C)c1N1C(=S)c2c(F)c(F)c(F)c(F)c2C1=S,CHEMBL153037,4.43533393574791,4.565730824602901
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL281561,7.1249387366083,6.950006302655781
CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(O)ccc2c1=O.Cl,CHEMBL1812906,6.102372908709558,5.790480841821399
CCCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)/C=C/[C@@H](CC)C(C)C)[C@@]5(C)CC[C@@H]43)C2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL3220153,4.780415473785745,5.410603615442733
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL142703,7.510502689143523,7.0311051402713
N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654429,8.229147988357855,8.090100231101387
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,CHEMBL2425895,8.920818753952375,7.011254155955462
NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl,CHEMBL37536,7.327902142064282,6.861029815072296
N#Cc1ccc(N[C@@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1Cl,CHEMBL194717,9.886056647693165,8.97702321259704
N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(F)cc1,CHEMBL3330053,6.494850021680094,6.897629405428542
N[C@@H](CCN1CCC[C@H]1c1ccn(-c2ccccc2)n1)Cc1ccccc1F,CHEMBL565999,6.7447274948966935,6.616896290638972
N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425061,9.18045606445813,8.529598625474494
N[C@@H](CC(=O)N1CCN(c2ccc(Cl)cc2)CC1)Cc1ccccc1F,CHEMBL410187,5.904133546521457,5.650162489249736
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)OC)c2)c1=O,CHEMBL4874467,8.040958607678906,7.95191842488101
C[C@@H](c1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL206172,6.6401645176601125,7.048086063402722
N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683562,7.920818753952375,7.322585471176858
